,tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_userid
17428,1230197148857270272,170290376,aklock1978,wed feb 19 18:27:10 +0000 2020,en,"middlesex, nj, usa","@declanoscanlon #vaccinefailure outbreaks in fully vaccinated populations. we can't keep pinning the problem on unvaccinated minority children. 

https://t.co/xnyd9lrgqf",reply,195,1066,false,[vaccinefailure],"[{'url': 'https://t.co/xnyd9lrgqf', 'expanded_url': 'https://www.foxnews.com/health/whooping-cough-outbreak-texas-catholic-school', 'display_url': 'foxnews.com/health/whoopin…', 'indices': [146, 169]}]",sat jul 24 12:34:32 +0000 2010,[25728028],['declanoscanlon'],
21498,1230211766598197254,1209312707696041986,lex55747486,wed feb 19 19:25:16 +0000 2020,en,united states,rt @aklock1978: @declanoscanlon #vaccinefailure outbreaks in fully vaccinated populations. we can't keep pinning the problem on unvaccinate…,retweeted_tweet_without_comment,436,5649,false,[vaccinefailure],[],tue dec 24 03:20:01 +0000 2019,"[170290376, 25728028]","['aklock1978', 'declanoscanlon']",170290376.0
42425,1230279770786521088,934243589273534464,leaw98862931,wed feb 19 23:55:29 +0000 2020,en,,if proven and you don't quarantine.  my family suffers.... best believe i'm coming for you and your family.   that goes for anti vaxxers too #coronavirus #covidー19 #antivaxxers #2019nc0v,original,0,88,false,"[coronavirus, covidー19, antivaxxers, 2019nc0v]",[],sat nov 25 02:13:23 +0000 2017,[],[],
31955,1230304777424265217,1217629444673851392,aliciaeven,thu feb 20 01:34:51 +0000 2020,en,"louisiana, usa",the 💉 summit in dec 2019. the best in the vaxx world are questioning their own 💉!!! watch it 4 yourself!! #antivax  #dotherightthing #cdc #wedid #scienceisneversettled  #worldhealthorganization    #wednesdaywisdom    https://t.co/j71mulkfqp,original,93,1206,false,"[antivax, dotherightthing, cdc, wedid, scienceisneversettled, worldhealthorganization, wednesdaywisdom]","[{'url': 'https://t.co/j71mulkfqp', 'expanded_url': 'https://youtu.be/s2iujhtdcle', 'display_url': 'youtu.be/s2iujhtdcle', 'indices': [217, 240]}]",thu jan 16 02:07:57 +0000 2020,[],[],
12065,1230344465610674176,845320206209703936,shadic_yt,thu feb 20 04:12:33 +0000 2020,und,"baldwin, ny",#coronavirus #antivaxx https://t.co/lqf3ttiawg,original,3,37,false,"[coronavirus, antivaxx]",[],fri mar 24 17:03:37 +0000 2017,[],[],
21274,1230346957702430720,378778417,unmc_drkhan,thu feb 20 04:22:28 +0000 2020,en,"omaha, ne","a review of #measles outbreak cost estimates from the us in the post-elimination era suggests the 2019 outbreak cost &gt;$42 million (excludes direct medical costs &amp; productivity losses) good calculator for states. can we send the bill to #antivaxx? 
https://t.co/0x2oqfx7mp",original,7325,3364,true,"[measles, antivaxx]","[{'url': 'https://t.co/0x2oqfx7mp', 'expanded_url': 'https://academic.oup.com/cid/advance-article/doi/10.1093/cid/ciaa070/5714002#', 'display_url': 'academic.oup.com/cid/advance-ar…', 'indices': [255, 278]}]",fri sep 23 20:02:22 +0000 2011,[],[],
14612,1230376234602942465,788606234,kashan_shahid,thu feb 20 06:18:48 +0000 2020,en,"islamabad, pakistan",rt @culturico: “science is not democratic. it does not have a point of view” &gt; https://t.co/snqkwsfhhp #vaccines #science #antivax #immunes…,retweeted_tweet_without_comment,538,13338,false,"[vaccines, science, antivax]","[{'url': 'https://t.co/snqkwsfhhp', 'expanded_url': 'https://culturico.com/2018/12/12/the-rise-of-the-21st-century-anti-vaxxer-epidemic/', 'display_url': 'culturico.com/2018/12/12/the…', 'indices': [82, 105]}]",wed aug 29 05:28:43 +0000 2012,[880786729606811648],['culturico'],8.807867296068116e+17
16527,1230415198214905858,853237119891918849,rathod1_bhushan,thu feb 20 08:53:37 +0000 2020,en,"borivali west, mumbai",rt @culturico: “science is not democratic. it does not have a point of view” &gt; https://t.co/snqkwsfhhp #vaccines #science #antivax #immunes…,retweeted_tweet_without_comment,3091,71659,false,"[vaccines, science, antivax]","[{'url': 'https://t.co/snqkwsfhhp', 'expanded_url': 'https://culturico.com/2018/12/12/the-rise-of-the-21st-century-anti-vaxxer-epidemic/', 'display_url': 'culturico.com/2018/12/12/the…', 'indices': [82, 105]}]",sat apr 15 13:22:36 +0000 2017,[880786729606811648],['culturico'],8.807867296068116e+17
55734,1230446193081188352,1570740000,poulikof,thu feb 20 10:56:47 +0000 2020,fr,"tours, centre",rt @complotsfaciles: théorie du complot : le #coronavirus a été créé en laboratoire et laché dans la nature pour tuer les #antivax et les a…,retweeted_tweet_without_comment,13,971,false,"[coronavirus, antivax]",[],fri jul 05 15:35:56 +0000 2013,[4877835874],['complotsfaciles'],4877835874.0
54991,1230445969579429888,424664120,lotusoak2,thu feb 20 10:55:54 +0000 2020,en,"nova, usa","#didyouknow there are 50+ granted us #vaccine patents with #cdc listed as an assignee?

https://t.co/pftzvn028a

it's a huge conflict of interest when a company that makes decisions about vaccination nationwide also greatly benefits from it.

#vaccines #learntherisk https://t.co/jdgnadh1ah",original,21066,11358,false,"[didyouknow, vaccine, cdc, vaccines, learntherisk]","[{'url': 'https://t.co/pftzvn028a', 'expanded_url': 'https://www.google.com/search?tbo=p&tbm=pts&hl=en&q=vaccine+inassignee:centers+inassignee:for+inassignee:disease+inassignee:control&tbs=,ptss:g&num=100', 'display_url': 'google.com/search?tbo=p&t…', 'indices': [88, 111]}]",wed nov 30 01:40:51 +0000 2011,[],[],
26588,1230469931050905600,1217629444673851392,aliciaeven,thu feb 20 12:31:07 +0000 2020,und,"louisiana, usa",#hurd #antivax #informed #measles #cdc #dotheresesrch #wedid #thursdaythought #thursdaymotivation,quoted_tweet,99,1215,false,"[hurd, antivax, informed, measles, cdc, dotheresesrch, wedid, thursdaythought, thursdaymotivation]",[],thu jan 16 02:07:57 +0000 2020,[],[],
33846,1230471769556967426,1217629444673851392,aliciaeven,thu feb 20 12:38:25 +0000 2020,en,"louisiana, usa",have u ever seen an acip meeting?? a meeting they have to vote and pass shots for the recommendation schedule. this is sickening!! #wedid #cdc #antivax #who  #dotherightthing   #resistance  #informed https://t.co/mze7ujlhfy,original,99,1216,false,"[wedid, cdc, antivax, who, dotherightthing, resistance, informed]","[{'url': 'https://t.co/mze7ujlhfy', 'expanded_url': 'https://www.facebook.com/vaformedfreedom/videos/1183183148452050/', 'display_url': 'facebook.com/vaformedfreedo…', 'indices': [200, 223]}]",thu jan 16 02:07:57 +0000 2020,[],[],
28679,1230470465568886791,15341993,kmfboston,thu feb 20 12:33:14 +0000 2020,en,"boston, massachusetts, usa","@senwarren @repjoekennedy @senmarkey @repmcgovern @usrepkeating @dnc @abc @cbs @nbcnews @msnbc @maddow @cnn @acosta @pbs @npr @nytimes @nypost @bostonglobe @bostonherald

@potus @realdonaldtrump disband / defund the @cdcgov 
stop the injury and murder of children 
#vaccineskill",quoted_tweet,472,30715,false,[vaccineskill],[],mon jul 07 13:53:37 +0000 2008,"[970207298, 1055907624, 21406834, 242426145, 232992031, 722793491059769344, 28785486, 97739866, 14173315, 2836421, 16129920, 759251, 22771961]","['senwarren', 'repjoekennedy', 'senmarkey', 'repmcgovern', 'usrepkeating', 'dnc', 'abc', 'cbs', 'nbcnews', 'msnbc', 'maddow', 'cnn', 'acosta']",
34537,1230531850818465793,1046130916081487872,jtremond,thu feb 20 16:37:10 +0000 2020,en,"roma, lazio",antivaxxers: “how natural immunity works:” china edition. #progress and #science against #antivax,original,5,122,false,"[progress, science, antivax]",[],sat sep 29 20:13:41 +0000 2018,[],[],
25388,1230544769706864640,701469868856635393,takethatdoctors,thu feb 20 17:28:30 +0000 2020,und,bilderberg hotel,#shitantivaxxerssay,quoted_tweet,9259,209007,false,[shitantivaxxerssay],[],sun feb 21 18:13:44 +0000 2016,[],[],
44172,1230567293928824832,701469868856635393,takethatdoctors,thu feb 20 18:58:00 +0000 2020,und,bilderberg hotel,rt @takethatdoctors: #shitantivaxxerssay,quoted_tweet,9258,209021,false,[shitantivaxxerssay],[],sun feb 21 18:13:44 +0000 2016,[701469868856635393],['takethatdoctors'],
41960,1230566606603984896,819230764357349376,silencenotgold,thu feb 20 18:55:16 +0000 2020,en,,"watch ""the silent epidemic: the untold story of #vaccines"" documentary #learntherisk
https://t.co/z6ksockn2u https://t.co/brfhukuvrb",original,839,11955,false,"[vaccines, learntherisk]","[{'url': 'https://t.co/z6ksockn2u', 'expanded_url': 'https://www.youtube.com/watch?v=sg83rvtox9m', 'display_url': 'youtube.com/watch?v=sg83rv…', 'indices': [85, 108]}]",wed jan 11 17:13:29 +0000 2017,[],[],
23649,1230576073621921792,246961837,drpanmd,thu feb 20 19:32:53 +0000 2020,en,"sacramento, ca",anti-vaxxer posts her support for racism &amp; bullying. #aapi #stopantivaxviolence #bebest @apilegcaucus @apicasac @aaaj_aajc @aapidata @ocanational @publichealth,quoted_tweet,14482,173550,false,"[aapi, stopantivaxviolence, bebest]",[],thu feb 03 20:27:38 +0000 2011,"[836586036151005184, 3087450721]","['apilegcaucus', 'apicasac']",
26853,1230577234563432453,824374498262663176,deraltegaukler,thu feb 20 19:37:30 +0000 2020,en,germany,rt @drpanmd: anti-vaxxer posts her support for racism &amp; bullying. #aapi #stopantivaxviolence #bebest @apilegcaucus @apicasac @aaaj_aajc @aa…,quoted_tweet,487,62454,false,"[aapi, stopantivaxviolence, bebest]",[],wed jan 25 21:52:51 +0000 2017,"[246961837, 836586036151005184, 3087450721, 36196298]","['drpanmd', 'apilegcaucus', 'apicasac', 'aaaj_aajc']",
2265,1230583643946602497,1131736174853316609,pedsid4life,thu feb 20 20:02:58 +0000 2020,en,"greenville, ms",rt @drpanmd: anti-vaxxer posts her support for racism &amp; bullying. #aapi #stopantivaxviolence #bebest @apilegcaucus @apicasac @aaaj_aajc @aa…,quoted_tweet,1229,26416,false,"[aapi, stopantivaxviolence, bebest]",[],fri may 24 01:38:25 +0000 2019,"[246961837, 836586036151005184, 3087450721, 36196298]","['drpanmd', 'apilegcaucus', 'apicasac', 'aaaj_aajc']",
19172,1230589986673545216,997672538103664643,colee07892364,thu feb 20 20:28:10 +0000 2020,en,"santa rosa, ca",rt @drpanmd: anti-vaxxer posts her support for racism &amp; bullying. #aapi #stopantivaxviolence #bebest @apilegcaucus @apicasac @aaaj_aajc @aa…,quoted_tweet,241,59665,false,"[aapi, stopantivaxviolence, bebest]",[],sat may 19 02:57:23 +0000 2018,"[246961837, 836586036151005184, 3087450721, 36196298]","['drpanmd', 'apilegcaucus', 'apicasac', 'aaaj_aajc']",
6495,1230600153381294081,366244352,erykwaligora,thu feb 20 21:08:34 +0000 2020,en,"seattle, wa",finally catching up on #madamsecretary on #cbs #netflix. just watched season 5 episode “the common defense”. so much going on...but so relevant to today. it addressed #climatechange #climaterefugees #refugees #misinformation #antivaxxers and #pandemic ➡️ #coronavirus,original,23,799,false,"[madamsecretary, cbs, netflix, climatechange, climaterefugees, refugees, misinformation, antivaxxers, pandemic, coronavirus]",[],thu sep 01 20:48:01 +0000 2011,[],[],
37720,1230610991362322433,881210530505076736,dixiedoodle12,thu feb 20 21:51:38 +0000 2020,en,,"rt @dixiedoodle12: why the flip-flop on #vaccinedamage trump?!?!
we have all your old tweet, we know that you know how #dangerousvaccines a…",quoted_tweet,21566,94665,false,"[vaccinedamage, dangerousvaccines]",[],sat jul 01 17:58:57 +0000 2017,[881210530505076736],['dixiedoodle12'],
1014,1230613384250392582,840218461011922945,matthieudebris4,thu feb 20 22:01:09 +0000 2020,fr,,rt @complotsfaciles: théorie du complot : le #coronavirus a été créé en laboratoire et laché dans la nature pour tuer les #antivax et les a…,retweeted_tweet_without_comment,27,13924,false,"[coronavirus, antivax]",[],fri mar 10 15:11:06 +0000 2017,[4877835874],['complotsfaciles'],4877835874.0
27883,1230622635094085632,200926578,pierrecallamand,thu feb 20 22:37:54 +0000 2020,fr,beziers,"sansdec le blog de jon rappoport un conspirationniste de la far-right us !
toute la supercherie #antivaxx en un tweet : bullshit et agenda politique d’extrême droite. https://t.co/lglplptzbh",quoted_tweet,1230,4434,false,[antivaxx],[],sun oct 10 17:07:07 +0000 2010,[],[],
35711,1230640023797522432,228551974,gearsrenegade,thu feb 20 23:47:00 +0000 2020,en,"winnipeg, mb","with the coronavirus. anti-vaxxers it’s your time to shine, and prove us wrong. #antivaxxers #coronaviruschina",original,136,290,false,"[antivaxxers, coronaviruschina]",[],mon dec 20 01:59:33 +0000 2010,[],[],
10076,1230646701582618624,1150250886242930688,b3fpodcast,fri feb 21 00:13:32 +0000 2020,und,"tennessee, usa",https://t.co/epyhk5yy0r #b3f #bestfriends #podcast #applepodcasts #spotify #stitcher #humor #comedy #toxicmasculinity #sjw #alcohol #valentinesday #love #meme #dankmemes #humour #instagood #antivaxxers #antivax #coronavirus https://t.co/77s6yuxcki,original,16,346,false,"[b3f, bestfriends, podcast, applepodcasts, spotify, stitcher, humor, comedy, toxicmasculinity, sjw, alcohol, valentinesday, love, meme, dankmemes, humour, instagood, antivaxxers, antivax, coronavirus]","[{'url': 'https://t.co/epyhk5yy0r', 'expanded_url': 'https://podcasts.apple.com/us/podcast/b3f-podcast/id1477138852?i=1000465822464', 'display_url': 'podcasts.apple.com/us/podcast/b3f…', 'indices': [0, 23]}]",sun jul 14 03:49:16 +0000 2019,[],[],
22235,1230650807269367808,306265454,vanityresearch,fri feb 21 00:29:51 +0000 2020,en,united states,"@caseysdk @leftnotright no, why don't you go to #china and prove your point.
#vaccines  #antivax",reply,2216,3070,false,"[china, vaccines, antivax]",[],fri may 27 15:39:19 +0000 2011,"[324474992, 68548942]","['caseysdk', 'leftnotright']",
30172,1230653427362852864,1217519057412345858,morewokethanu1,fri feb 21 00:40:16 +0000 2020,en,"california, usa",i will remember all the fallen #antivaxx wine moms out there when i’m relaxing by the pool sipping my coronavirus vaccine through a bendy straw,original,9,77,false,[antivaxx],[],wed jan 15 18:49:06 +0000 2020,[],[],
30567,1230653550721564672,1217519057412345858,morewokethanu1,fri feb 21 00:40:45 +0000 2020,en,"california, usa",i will remember all the fallen #antivaxx wine moms out there when i’m relaxing by the pool sipping my #coronavirus vaccine through a bendy straw,original,9,77,false,"[antivaxx, coronavirus]",[],wed jan 15 18:49:06 +0000 2020,[],[],
53779,1230673087143636992,1140822647548198912,prana4love,fri feb 21 01:58:23 +0000 2020,en,"california, usa",@cdcgov center for desease creation is a front group for #pharma.  no thanks.  #noflushot,reply,566,12985,false,"[pharma, noflushot]",[],tue jun 18 03:24:49 +0000 2019,[146569971],['cdcgov'],
55921,1230687865815928832,451686019,lochnessamonsta,fri feb 21 02:57:06 +0000 2020,en,"darmstadt, germany",i wanna see how many ppl that are #antivaxxers and more worried abt the 15 confirmed cases of covid-19 (no deaths) in the us than the 12k ppl that have died from the flu there this flu szn,original,869,35645,false,[antivaxxers],[],sat dec 31 21:31:37 +0000 2011,[],[],
4579,1230689659610640384,2318265283,bodyfit67,fri feb 21 03:04:14 +0000 2020,und,pennsyltucky,"#coronavirus 
#antivaxxers https://t.co/ty6hofrb4z",original,3809,64869,false,"[coronavirus, antivaxxers]",[],thu jan 30 04:22:13 +0000 2014,[],[],
21123,1230724869769158657,74651672,timmainsson,fri feb 21 05:24:09 +0000 2020,und,,"rt @bodyfit67: #coronavirus 
#antivaxxers https://t.co/ty6hofrb4z",retweeted_tweet_without_comment,167,9854,false,"[coronavirus, antivaxxers]",[],wed sep 16 04:26:45 +0000 2009,[2318265283],['bodyfit67'],2318265283.0
44909,1230732144911081479,189806241,twitlertwit,fri feb 21 05:53:03 +0000 2020,en,dying earth,"rt @silencenotgold: watch ""the silent epidemic: the untold story of #vaccines"" documentary #learntherisk
https://t.co/z6ksockn2u https://t.…",retweeted_tweet_without_comment,12112,459506,false,"[vaccines, learntherisk]","[{'url': 'https://t.co/z6ksockn2u', 'expanded_url': 'https://www.youtube.com/watch?v=sg83rvtox9m', 'display_url': 'youtube.com/watch?v=sg83rv…', 'indices': [105, 128]}]",sun sep 12 08:06:07 +0000 2010,[819230764357349376],['silencenotgold'],8.192307643573494e+17
499,1230718905674432512,156286479,crispymama,fri feb 21 05:00:27 +0000 2020,en,illinois,@cdcgov because they work so well 🙄 get more. #hardpass #noflushotnoflu #immunitymagic https://t.co/wysn6pyn45,reply,45,2808,false,"[hardpass, noflushotnoflu, immunitymagic]",[],wed jun 16 14:32:35 +0000 2010,[146569971],['cdcgov'],
53421,1230778998164250627,404993168,paraic70,fri feb 21 08:59:14 +0000 2020,en,west cork,goway ta fuk with your unsubstantiated scaremongering. #twitter is bad enough with bullsh1t #antivaxxers &amp; charlatans without this codswallop,quoted_tweet,315,31606,false,"[twitter, antivaxxers]",[],fri nov 04 18:03:26 +0000 2011,[],[],
8468,1230843788110782466,424664120,lotusoak2,fri feb 21 13:16:41 +0000 2020,en,"nova, usa","silent epidemic: the untold story of #vaccines - part 1

https://t.co/vxb36igghb
#learntherisk",original,21102,11407,false,"[vaccines, learntherisk]","[{'url': 'https://t.co/vxb36igghb', 'expanded_url': 'https://videopress.com/v/sbli97ew', 'display_url': 'videopress.com/v/sbli97ew', 'indices': [57, 80]}]",wed nov 30 01:40:51 +0000 2011,[],[],
9559,1230843995665895424,1217629444673851392,aliciaeven,fri feb 21 13:17:31 +0000 2020,und,"louisiana, usa",#learntherisk #wedid #dotheresearch #cdc #lies #ourkids #ourchoice #ourbodiesourchoice,quoted_tweet,104,1249,false,"[learntherisk, wedid, dotheresearch, cdc, lies, ourkids, ourchoice, ourbodiesourchoice]",[],thu jan 16 02:07:57 +0000 2020,[],[],
14457,1230844972452188160,1204972098625720326,eleanor49864844,fri feb 21 13:21:24 +0000 2020,en,,"rt @lotusoak2: silent epidemic: the untold story of #vaccines - part 1

https://t.co/vxb36igghb
#learntherisk",retweeted_tweet_without_comment,1241,6362,false,"[vaccines, learntherisk]","[{'url': 'https://t.co/vxb36igghb', 'expanded_url': 'https://videopress.com/v/sbli97ew', 'display_url': 'videopress.com/v/sbli97ew', 'indices': [72, 95]}]",thu dec 12 03:52:12 +0000 2019,[424664120],['lotusoak2'],424664120.0
