tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_screen,rt_userid,rt_rt_count,rt_fav_count,rt_tweetid
1274291742670553089,531478369,jrphilpot,sat jun 20 10:43:21 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,7713,210932,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue mar 20 17:40:03 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6809,24361,1.2742017835906212e+18
1274291749108711425,822225433,sylvesterbrenda,sat jun 20 10:43:22 +0000 2020,en,"washington, dc",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,5343,388184,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu sep 13 21:37:07 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6808,24359,1.2742017835906212e+18
1274291865790091264,806171960531177473,jfhatz,sat jun 20 10:43:50 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,61,22932,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue dec 06 16:22:28 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6812,24381,1.2742017835906212e+18
1274291871498604544,1259984168764821513,katheri74532202,sat jun 20 10:43:52 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,11,838,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon may 11 23:10:22 +0000 2020,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6813,24385,1.2742017835906212e+18
1274291881657196544,282292060,ronsdesign,sat jun 20 10:43:54 +0000 2020,en,florida,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1943,36281,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu apr 14 23:01:22 +0000 2011,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6812,24378,1.2742017835906212e+18
1274291935142912000,1264676794898268165,landslidejd,sat jun 20 10:44:07 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,856,2244,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun may 24 21:57:20 +0000 2020,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6815,24394,1.2742017835906212e+18
1274291971239051264,2294804599,larasparkles15,sat jun 20 10:44:15 +0000 2020,en,"oklahoma, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,5629,10525,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu jan 16 17:51:49 +0000 2014,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6817,24399,1.2742017835906212e+18
1274292005976276992,1045272684509171713,saintpatriot1,sat jun 20 10:44:24 +0000 2020,en,over target,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,3486,18894,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu sep 27 11:23:22 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6818,24406,1.2742017835906212e+18
1274292028583665666,1193519386478419968,bp99498844,sat jun 20 10:44:29 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,3347,24852,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun nov 10 13:23:31 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6818,24408,1.2742017835906212e+18
1274292038553473024,1250426309064318979,dogmamahere,sat jun 20 10:44:31 +0000 2020,en,united states,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1249,20900,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed apr 15 14:10:54 +0000 2020,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6820,24411,1.2742017835906212e+18
1274292042609373184,897879001737428995,suzylocke2,sat jun 20 10:44:32 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,623,1495,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed aug 16 17:53:30 +0000 2017,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6821,24412,1.2742017835906212e+18
1274292065279660032,77759266,jodpower,sat jun 20 10:44:38 +0000 2020,en,"brooklyn, ny staten island ny",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,69,16123,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun sep 27 15:30:30 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6822,24415,1.2742017835906212e+18
1274292078894288901,751050199871676416,security1994,sat jun 20 10:44:41 +0000 2020,en,united states,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,3044,126124,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu jul 07 13:48:16 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6823,24424,1.2742017835906212e+18
1274292092437770240,1172861860384792576,tuckerparks19,sat jun 20 10:44:44 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,55,10170,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat sep 14 13:19:17 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6824,24428,1.2742017835906212e+18
1274292139241943041,2972957083,zingars_,sat jun 20 10:44:55 +0000 2020,en,united states,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,36404,62038,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat jan 10 20:23:35 +0000 2015,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6826,24429,1.2742017835906212e+18
1274292199451250689,1253165700056862720,danieloriglia,sat jun 20 10:45:10 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1,231,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu apr 23 03:36:27 +0000 2020,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6829,24440,1.2742017835906212e+18
1274292231034331140,714101527242285056,markkupalomaki,sat jun 20 10:45:17 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,42,23443,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun mar 27 14:47:26 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6830,24447,1.2742017835906212e+18
1274292296666746880,2365633542,mehalinaleonard,sat jun 20 10:45:33 +0000 2020,en,"sw florida & brooklyn, ny",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,3009,135901,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",fri feb 28 13:51:04 +0000 2014,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6831,24453,1.2742017835906212e+18
1274292320373014528,948747982303825920,juarezfromusa,sat jun 20 10:45:39 +0000 2020,en,"florida, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,25,24611,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu jan 04 02:48:40 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6831,24453,1.2742017835906212e+18
1274292350047727616,4508024352,hicksmall,sat jun 20 10:45:46 +0000 2020,en,"texas, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1299,40027,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed dec 09 14:22:58 +0000 2015,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6833,24464,1.2742017835906212e+18
1274292367785365505,842892232478900225,fpkiko48,sat jun 20 10:45:50 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,16,8288,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat mar 18 00:15:43 +0000 2017,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6834,24465,1.2742017835906212e+18
1274292415721926656,2219921060,1ra_enelor,sat jun 20 10:46:01 +0000 2020,en,alaska,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,5420,111286,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",thu nov 28 15:22:20 +0000 2013,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6836,24503,1.2742017835906212e+18
1274292472915603466,814194503724728321,eagle101953,sat jun 20 10:46:15 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,92,26759,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed dec 28 19:41:11 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6837,24481,1.2742017835906212e+18
1274292489722134536,1003732844424855554,cookiesweikert,sat jun 20 10:46:19 +0000 2020,en,usa,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,5775,64690,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon jun 04 20:18:53 +0000 2018,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6838,24486,1.2742017835906212e+18
1274292495661367300,778088701008150529,bevdunn514,sat jun 20 10:46:20 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,31,21602,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue sep 20 04:29:37 +0000 2016,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6839,24487,1.2742017835906212e+18
1274292497179717632,137789796,uktekay,sat jun 20 10:46:21 +0000 2020,en,uk,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,181,11330,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue apr 27 19:35:59 +0000 2010,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6840,24487,1.2742017835906212e+18
1274292500883275777,46921684,mrstorminnorman,sat jun 20 10:46:22 +0000 2020,en,"rockingham, va usa ",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,6342,54109,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat jun 13 17:06:23 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6841,24487,1.2742017835906212e+18
1274292518247641089,251303409,raukar7,sat jun 20 10:46:26 +0000 2020,en,"providence, ri",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,221,67186,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat feb 12 21:28:26 +0000 2011,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6843,24487,1.2742017835906212e+18
1274292528314044417,1118540803545227264,davidsuarezavi1,sat jun 20 10:46:28 +0000 2020,en,"berne, switzerland",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1969,48964,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed apr 17 15:44:43 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6844,24492,1.2742017835906212e+18
1274292537436581888,1202165179896733696,chimamandabiaf1,sat jun 20 10:46:30 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,138,15915,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed dec 04 09:59:18 +0000 2019,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6845,24495,1.2742017835906212e+18
1274292558244589570,65986672,haroldsnure,sat jun 20 10:46:35 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,682,39125,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat aug 15 21:57:32 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6846,24499,1.2742017835906212e+18
1274292569359429638,762955561,desoto1960,sat jun 20 10:46:38 +0000 2020,en,shreveport louisanna,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,1705,60422,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",fri aug 17 04:05:35 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6847,24503,1.2742017835906212e+18
1274292576087166976,927671348,_jamesje1,sat jun 20 10:46:40 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,12,3249,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",mon nov 05 13:59:36 +0000 2012,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6848,24504,1.2742017835906212e+18
1274292592612687872,2159568420,fornewsjon,sat jun 20 10:46:43 +0000 2020,en,us of a,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,518,103264,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sun oct 27 20:24:25 +0000 2013,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6849,24507,1.2742017835906212e+18
1274292636795506689,71855765,nanner920,sat jun 20 10:46:54 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,319,52388,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",sat sep 05 17:59:35 +0000 2009,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6850,24517,1.2742017835906212e+18
1274292643170865153,2881169894,magaourcountry,sat jun 20 10:46:56 +0000 2020,en,"georgia, usa",rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,11241,130905,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",tue oct 28 19:49:13 +0000 2014,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6851,24517,1.2742017835906212e+18
1274292702931288064,918844878871818240,realpamelaanne,sat jun 20 10:47:10 +0000 2020,en,,"@realdonaldtrump @mayorbowser now i'm ticked.  sir, these ppl need to be arrested and charged. this is public property. enough! portland: george washington statue torn down, draped in burning flag https://t.co/nljm9ufhah via @breitbartnews",reply,8095,29097,false,[],"[{'url': 'https://t.co/nljm9ufhah', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/portland-george-washington-statue-torn-down-draped-in-burning-u-s-flag/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [197, 220]}]",fri oct 13 14:24:25 +0000 2017,"[25073877, 976542720]","['realdonaldtrump', 'mayorbowser']",,,0,0,
1274292718462738432,4430502316,roboto54,sat jun 20 10:47:13 +0000 2020,en,,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,214,54923,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed dec 09 21:02:17 +0000 2015,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6852,24527,1.2742017835906212e+18
1274292722795458562,3886968853,rbel1988,sat jun 20 10:47:14 +0000 2020,en,united states,rt @realdonaldtrump: watch live: trump supporters descend on tulsa on eve of trump rally https://t.co/0nxmjzvqdt via @breitbartnews thank y…,retweeted_tweet_without_comment,983,37595,false,[],"[{'url': 'https://t.co/0nxmjzvqdt', 'expanded_url': 'https://www.breitbart.com/politics/2020/06/19/watch-live-trump-supporters-descend-on-tulsa-on-eve-of-trump-rally/', 'display_url': 'breitbart.com/politics/2020/…', 'indices': [89, 112]}]",wed oct 14 02:18:05 +0000 2015,"[25073877, 457984599]","['realdonaldtrump', 'breitbartnews']",realdonaldtrump,25073877.0,6853,24531,1.2742017835906212e+18
